cik,AssetsCurrent_USD,Assets_USD,CashAndCashEquivalentsAtCarryingValue_USD,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockValue_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,Liabilities_USD,RetainedEarningsAccumulatedDeficit_USD,StockholdersEquity_USD
1519061,1517100000.0,2845200000.0,588700000.0,4000000000.0,48800000.0,500000.0,2845200000.0,533300000.0,,739200000.0,590300000.0
1172358,18221000.0,88327000.0,11232000.0,,,,88327000.0,1878000.0,3763000.0,,
812074,2297000000.0,8882000000.0,563000000.0,250000000.0,189305018.0,2000000.0,8882000000.0,1898000000.0,,152000000.0,297000000.0
1652724,70231000.0,92703000.0,,150000000.0,2712694.0,3000.0,92703000.0,8857000.0,33931000.0,-63714000.0,-62308000.0
700923,636684000.0,995859000.0,22668000.0,100000000.0,16734239.0,167000.0,995859000.0,443400000.0,566567000.0,270480000.0,429288000.0
29905,2619187000.0,9152074000.0,513075000.0,500000000.0,258981638.0,258982000.0,9152074000.0,1738798000.0,,8608284000.0,3385773000.0
715446,14564190.0,14604402.0,11982870.0,100000000.0,26179122.0,261791.0,14604402.0,1525487.0,,-194043909.0,13599984.0
77159,153420000.0,907326000.0,13020000.0,110000000.0,15200435.0,152000.0,907326000.0,148195000.0,,9354000.0,212838000.0
5513,,70625800000.0,,725000000.0,306566572.0,30700000.0,70625800000.0,,59754800000.0,11269600000.0,10871000000.0
1357878,249651.0,252500.0,1721.0,675000000.0,127112660.0,127113.0,252500.0,684600.0,803046.0,-1454622.0,-550546.0
867840,4498815.0,5863344.0,816263.0,50000000.0,13191789.0,131918.0,5863344.0,2680315.0,,-47275804.0,2787325.0
1027552,,,,,,,,,,,
1078799,537593.0,2106494.0,74503.0,15000000000.0,3136774861.0,3136775.0,2106494.0,7567861.0,7567861.0,-86309595.0,-5461367.0
1608390,,,,,,,,,,,
847942,20030.0,20030.0,,50000000.0,2515000.0,2515.0,20030.0,205.0,205.0,-518578.0,19825.0
1543637,537523.0,557135.0,188506.0,90000000.0,51028469.0,51029.0,557135.0,80048.0,89432.0,-8739233.0,467703.0
98677,320872000.0,984558000.0,166841000.0,,,,984558000.0,70021000.0,,32312000.0,763327000.0
1845368,,,,,,,,,,,0.0
845819,1170341.0,2939140.0,715195.0,50000000.0,40692286.0,40692.0,2939140.0,1240906.0,1406305.0,-5968489.0,1532835.0
20639,,7990000.0,7925000.0,85000000.0,46410000.0,464000.0,7990000.0,,383000.0,-535993000.0,7607000.0
896493,34356000.0,75643000.0,18680000.0,,,,75643000.0,21882000.0,26511000.0,-121396000.0,48310000.0
1821160,,4818087000.0,334623000.0,,,,4818087000.0,,4082095000.0,717357000.0,735992000.0
73124,,170003900000.0,,560000000.0,,408600000.0,170003900000.0,,158315600000.0,12207700000.0,11688300000.0
1472072,103601000.0,817554000.0,51229000.0,,,,817554000.0,78487000.0,449612000.0,-376498000.0,-101603000.0
862861,6941000.0,24351000.0,379000.0,200000000.0,1829982.0,2000.0,24351000.0,20597000.0,21985000.0,-36917000.0,2366000.0
8858,6454446000.0,8264313000.0,376333000.0,300000000.0,98861933.0,98862000.0,8264313000.0,2826324000.0,4353580000.0,2366127000.0,3910733000.0
1815632,97308.0,148058.0,,50000000.0,13070236.0,13070.0,148058.0,,57335.0,-273948.0,90723.0
1584509,3416105000.0,14506199000.0,1166226000.0,600000000.0,291894615.0,2919000.0,14506199000.0,2276615000.0,,421246000.0,2677139000.0
891103,1020212000.0,3046454000.0,739164000.0,1600000000.0,267329284.0,267000.0,3046454000.0,500036000.0,,-8422237000.0,-1414417000.0
1832765,42397.0,180000.0,42397.0,,,,180000.0,156000.0,156000.0,-1000.0,24000.0
1506492,18536000.0,20012000.0,14437000.0,100000000.0,2736060.0,0.0,20012000.0,3585000.0,3694000.0,-233338000.0,16318000.0
1782627,23439000.0,24224000.0,,106910000.0,945794.0,1000.0,24224000.0,18724000.0,22611000.0,-57072000.0,-54849000.0
1785493,1903816.0,1937833.0,1648857.0,1000000000.0,331917500.0,33192.0,1937833.0,340131.0,340131.0,-898798.0,1597702.0
1123852,1491000000.0,21060000000.0,46000000.0,5000000.0,,0.0,21060000000.0,1508000000.0,,2206000000.0,6769000000.0
1605481,895106.0,1700043.0,893823.0,100000000.0,4455093.0,445.0,1700043.0,,1431996.0,-259053.0,268047.0
1831270,209659.0,209659.0,32956.0,100000000.0,5031250.0,503.0,209659.0,185461.0,405618.0,-802.0,24198.0
1407623,,2864610000.0,4822000.0,500000000.0,118085155.0,12000.0,2864610000.0,,1573451000.0,-289309000.0,1199553000.0
1836707,200000.0,245000.0,200000.0,,,,245000.0,223543.0,223543.0,-3543.0,21457.0
1804745,373683000.0,4655150000.0,172611000.0,900000000.0,127000000.0,565000.0,4655150000.0,305446000.0,3548790000.0,31975000.0,1104240000.0
1844149,,,,,,,,,,,0.0
1303313,647022000.0,2483354000.0,,60000000.0,36355497.0,,2483354000.0,681436000.0,851079000.0,635297000.0,1528770000.0
1196501,499737000.0,1329677000.0,207124000.0,175000000.0,102249981.0,1022000.0,1329677000.0,102369000.0,381348000.0,579608000.0,948329000.0
1844280,46728839.0,115489134.0,15262094.0,63190000.0,12323830.0,123238.0,115489134.0,16421328.0,68840942.0,-132964365.0,
1680062,260656000.0,341257000.0,71766000.0,,,,341257000.0,102908000.0,133087000.0,34287000.0,141150000.0
1835681,123510000.0,3200700000.0,52734000.0,1000.0,1000.0,10.0,3200700000.0,342915000.0,1522827000.0,-178298000.0,
1055726,471170690.0,539772472.0,250728118.0,600000000.0,186851493.0,186851.0,539772472.0,41705954.0,78631714.0,-906196812.0,461140758.0
6769,1846000000.0,12746000000.0,262000000.0,860000000.0,418429375.0,262000000.0,12746000000.0,1308000000.0,,-10461000000.0,-1639000000.0
1086303,59979.0,194294.0,,2000000000.0,1032466000.0,1032466.0,194294.0,1762125.0,1818695.0,-19458101.0,-1395618.0
855683,18554869.0,19571450.0,14223917.0,85000000.0,64171435.0,64171.0,19571450.0,2877894.0,3464482.0,-100885957.0,16201394.0
1090396,5192450.0,5303886.0,1731869.0,25000000.0,4656734.0,4507.0,5303886.0,350454.0,610393.0,3057647.0,4693493.0
1375365,1544273000.0,1894072000.0,315610000.0,100000000.0,50651054.0,,1894072000.0,672971000.0,829852000.0,653129000.0,1064047000.0
1776932,68321694.0,503565094.0,7549841.0,,,,503565094.0,220443325.0,750472092.0,-674420245.0,-246906998.0
34956,6795506.0,6868691.0,6250241.0,400000000.0,12619369.0,0.0,6868691.0,2118963.0,2243129.0,-246019827.0,4625562.0
1164727,8505000000.0,41369000000.0,5540000000.0,1280000000.0,,1287000000.0,41369000000.0,3369000000.0,17490000000.0,4002000000.0,23008000000.0
1846809,,,,,,,,,,,0.0
1342936,348.0,14332.0,348.0,547500000.0,284586935.0,280387.0,14332.0,276955.0,276955.0,-8500043.0,-262623.0
1601548,408388000.0,843811000.0,66949000.0,100000000.0,11625000.0,116000.0,843811000.0,288411000.0,538873000.0,222026000.0,304938000.0
1709768,,134216.0,77792.0,,,55.0,134216.0,337700.0,337741.0,-5813066.0,-203525.0
1828522,16578000.0,16704000.0,15216000.0,37669357.0,1445065.0,0.0,16704000.0,8779000.0,15725000.0,-136699000.0,-132245000.0
1730430,333249000.0,349464000.0,114038000.0,200000000.0,,,349464000.0,31846000.0,37529000.0,-517473000.0,311935000.0
1854587,324270000.0,364387000.0,,3454112863.0,187680294.0,0.0,364387000.0,159382000.0,199378000.0,28342000.0,63804000.0
732717,52008000000.0,525761000000.0,7924000000.0,14000000000.0,7620748598.0,7621000000.0,525761000000.0,63438000000.0,,37457000000.0,
895051,74025000.0,127734000.0,57064000.0,250000000.0,124023374.0,1240000.0,127734000.0,7976000.0,24161000.0,-570501000.0,81540000.0
1448558,2215007.0,4321418.0,,500000000.0,24585130.0,24585.0,4321418.0,3517994.0,13505584.0,-51069172.0,-9184166.0
1771515,381957000.0,2485624000.0,105326000.0,500000000.0,94854336.0,95000.0,2485624000.0,232646000.0,1563317000.0,135165000.0,922307000.0
1841761,,,0.0,,,,,,,,-339641000.0
1834488,135722000.0,1079735000.0,99790000.0,550000000.0,0.0,0.0,1079735000.0,54827000.0,448538000.0,0.0,631197000.0
1334325,29851116.0,40355522.0,16081875.0,150000000.0,10751881.0,10753.0,40355522.0,3090128.0,3730350.0,-22296778.0,36625172.0
102212,,6336496000.0,,48000000.0,31556799.0,157784000.0,6336496000.0,,5644024000.0,306899000.0,692472000.0
798949,82922000.0,649703000.0,12145000.0,25000000.0,12000000.0,120000.0,649703000.0,80347000.0,,-18140000.0,179222000.0
1088856,478501000.0,571731000.0,76190000.0,280000000.0,122586000.0,122000.0,571731000.0,47494000.0,48393000.0,82456000.0,523338000.0
1713947,1187425000.0,1395132000.0,287185000.0,,,,1395132000.0,406279000.0,417000000.0,103573000.0,978132000.0
1694426,2299500000.0,6134100000.0,787500000.0,110000000.0,91356868.0,900000.0,6134100000.0,1903200000.0,,522000000.0,
793306,5561000.0,69300000.0,1111000.0,20000000.0,12693514.0,127000.0,69300000.0,77841000.0,80086000.0,-49370000.0,-10786000.0
1653821,19809.0,6314142.0,1908.0,,27557363.0,0.0,6314142.0,14705757.0,16305859.0,-27060527.0,-9991717.0
1747009,561737000.0,12725852000.0,208023000.0,,432470000.0,3941295000.0,12725852000.0,594878000.0,8362738000.0,-728959000.0,3210107000.0
1855747,186145000.0,215745000.0,41092000.0,0.0,0.0,1000.0,215745000.0,35029000.0,52408000.0,-272852000.0,163337000.0
1824502,37400000.0,41800000.0,36600000.0,,,,41800000.0,3800000.0,5900000.0,-25800000.0,35900000.0
1227282,24065.0,183809.0,,,20085119.0,0.0,183809.0,156198.0,654102.0,-23474066.0,-470293.0
79879,6798000000.0,19556000000.0,1826000000.0,1200000000.0,,969000000.0,19556000000.0,4831000000.0,13741000000.0,19469000000.0,5689000000.0
1580156,694912000.0,2021126000.0,281200000.0,380000000.0,150459034.0,1505000.0,2021126000.0,553842000.0,1930663000.0,-4255830000.0,90463000.0
1487931,8271.0,52923.0,7504.0,500000000.0,381923708.0,38192.0,52923.0,7098357.0,7550010.0,-34303325.0,-7497087.0
925741,22658000.0,23424000.0,21407000.0,100000000.0,16297381.0,16000.0,23424000.0,4248000.0,4248000.0,-116074000.0,19176000.0
1364397,2135000.0,10030000.0,877000.0,,,,10030000.0,1681000.0,3002000.0,,7028000.0
932782,,,,,,,,,,,
1488039,42770000.0,42839000.0,39554000.0,175000000.0,47550000.0,8559000.0,42839000.0,15671000.0,15671000.0,-111899000.0,27168000.0
1828673,12148668.0,15398086.0,8455834.0,,4285714.0,,15398086.0,1001084.0,,-16718877.0,-16718397.0
812796,19467006.0,19891235.0,18676663.0,75000000.0,30643656.0,30644.0,19891235.0,6080521.0,16149407.0,-193214134.0,3741828.0
355811,979330564.0,2197941170.0,423371036.0,400000000.0,243692869.0,14621572.0,2197941170.0,177736857.0,233998042.0,1089698996.0,1963943128.0
1297937,6110823.0,19836349.0,5615622.0,300000000.0,75021537.0,75021.0,19836349.0,2184961.0,7882407.0,6992855.0,11953942.0
1227636,65012000.0,78657000.0,48957000.0,200000000.0,19114000.0,191000.0,78657000.0,13682000.0,53164000.0,-277540000.0,25493000.0
1787005,,237133555.0,32347806.0,14000000.0,2975625.0,29756.0,237133555.0,,195629584.0,20173404.0,41503971.0
1837238,7430.0,134180.0,1096398.0,,,,134180.0,126750.0,126750.0,-17570.0,7430.0
844161,,,,,,,,,,,
1162112,86203000.0,182807000.0,12034000.0,190000000.0,21011109.0,21000.0,182807000.0,71379000.0,181502000.0,-161481000.0,1157000.0
1785345,29888000.0,30332000.0,2416000.0,200000000.0,40254890.0,71000.0,30332000.0,11034000.0,11310000.0,-55729000.0,-54015000.0
1659352,93758000.0,151341000.0,88915000.0,150000000.0,18787579.0,2000.0,151341000.0,17651000.0,136774000.0,-288090000.0,14567000.0
935703,5050800000.0,20696000000.0,1416700000.0,600000000.0,233383199.0,2300000.0,20696000000.0,3730300000.0,13410700000.0,5179700000.0,7285300000.0
1115055,,34932860000.0,,180000000.0,75850000.0,,34932860000.0,,30028249000.0,1407723000.0,4904611000.0
1021561,903198000.0,1957076000.0,402683000.0,500000000.0,90600000.0,91000.0,1957076000.0,542856000.0,1062805000.0,1840740000.0,894271000.0
1326110,111713000.0,221381000.0,34915000.0,500000000.0,382243142.0,38000.0,221381000.0,68134000.0,339871000.0,-1615131000.0,-119808000.0
1822935,,165029.0,,,,690.0,165029.0,141403.0,141403.0,-1374.0,23626.0
1750735,,1720197000.0,,10000000.0,6455566.0,6456000.0,1720197000.0,,1578575000.0,59010000.0,141622000.0
315545,423679.0,589201.0,97231.0,1000000000.0,398807037.0,398808.0,589201.0,30711714.0,30795558.0,-240494415.0,-30206357.0
1828377,52932000.0,113025000.0,27774000.0,200000000.0,,212000.0,113025000.0,11069000.0,15057000.0,-1926000.0,97968000.0
1838433,55966.0,55966.0,,,,,55966.0,40030.0,40030.0,-9064.0,15936.0
1842883,,,,,,,,,,,0.0
15357,887564.0,1313142.0,285839.0,,,969834.0,1313142.0,177127.0,411746.0,-5564600.0,901396.0
1617242,,7335153000.0,129694000.0,800000000.0,84938272.0,849000.0,7335153000.0,,6242812000.0,388376000.0,1092341000.0
1747068,,1897489000.0,150688000.0,40000000.0,25674573.0,257000.0,1897489000.0,,1652658000.0,188705000.0,244831000.0
1096752,933400000.0,3496100000.0,,300000000.0,65251989.0,,3496100000.0,428900000.0,2030900000.0,791600000.0,1465200000.0
352960,,,,,,,,,,,
1642453,365100000.0,1126900000.0,176200000.0,250000000.0,65023174.0,,1126900000.0,190700000.0,988100000.0,-327800000.0,138800000.0
1374328,11754000.0,16624000.0,6336000.0,60000000.0,4243272.0,42000.0,16624000.0,4139000.0,4750000.0,-18552000.0,11874000.0
1419945,245408000.0,1840245000.0,97232000.0,585000000.0,,,1840245000.0,197119000.0,761343000.0,-220318000.0,1078902000.0
886977,,,,,,,,,,,
1018735,,,,,,,,,,,
1576197,831700.0,2216700.0,46800.0,70000000.0,65088575.0,65100.0,2216700.0,10580500.0,10945500.0,-29693700.0,-6667400.0
78003,35067000000.0,154229000000.0,1786000000.0,12000000000.0,9407000000.0,470000000.0,154229000000.0,25920000000.0,90756000000.0,90392000000.0,63238000000.0
16058,995706000.0,5851485000.0,102114000.0,80000000.0,42663000.0,4266000.0,5851485000.0,772804000.0,2967206000.0,2931766000.0,2884144000.0
1064722,92912.0,764767.0,1630.0,50000000.0,42724687.0,42725.0,764767.0,71102.0,761626.0,-6351470.0,3141.0
1490281,934026000.0,1411507000.0,850587000.0,100500000.0,39142896.0,4000.0,1411507000.0,938988000.0,1303833000.0,-1320886000.0,107675000.0
1848861,,,,,,,,,,,0.0
1210677,277778000.0,1763691000.0,152818000.0,1000000000.0,130000000.0,130000.0,1763691000.0,97838000.0,969421000.0,-47492000.0,794270000.0
1213037,133356000.0,134727000.0,130981000.0,150000000.0,36781000.0,4000.0,134727000.0,6119000.0,6569000.0,-231495000.0,128158000.0
1802883,670737000.0,692904000.0,111218000.0,,415014994.0,0.0,692904000.0,36307000.0,36441000.0,-163947000.0,656463000.0
38009,,158129000000.0,14349000000.0,,,,158129000000.0,,142562000000.0,10818000000.0,15567000000.0
1844389,45000.0,45000.0,,100000000.0,1150000.0,1150.0,45000.0,35806.0,35806.0,-15806.0,9194.0
1831928,0.0,380631.0,,,,,380631.0,473290.0,473290.0,-117659.0,-92659.0
1863127,15281000.0,16011000.0,15224000.0,50000000.0,3050781.0,0.0,16011000.0,1858000.0,1998000.0,-14077000.0,-13638000.0
1728951,,2488802000.0,26602000.0,500000000.0,106361524.0,1064000.0,2488802000.0,,906854000.0,-77665000.0,1574758000.0
1043961,4204000.0,20713000.0,2656000.0,150000000.0,17576916.0,176000.0,20713000.0,4656000.0,6551000.0,-71564000.0,14135000.0
1534155,2.0,106.0,2.0,,,,106.0,58573442.0,,-64906345.0,-58573337.0
1713539,1753000.0,6593000.0,607000.0,1000000000.0,74035502.0,4000.0,6593000.0,430000.0,430000.0,-1723000.0,6163000.0
1076682,31216000.0,45510000.0,25522000.0,250000000.0,54857099.0,55000.0,45510000.0,8481000.0,18172000.0,-478211000.0,27338000.0
884713,442500000.0,3604700000.0,115100000.0,,160406464.0,1268000000.0,3604700000.0,548800000.0,2257800000.0,81100000.0,1346900000.0
1668673,242296000.0,771592000.0,33456000.0,100000000.0,,,771592000.0,101067000.0,,-98558000.0,
1772177,8507000.0,115393000.0,2745000.0,,,,115393000.0,15143000.0,75670000.0,-20977000.0,39723000.0
1842827,,,627405000.0,1500000000.0,,,,,,,
1384905,926129000.0,2184597000.0,639853000.0,,,9000.0,2184597000.0,438068000.0,1872351000.0,-372306000.0,308459000.0
1816816,1059905.0,526253459.0,705817.0,440000000.0,,,526253459.0,34235359.0,52610359.0,-51358213.0,-51356900.0
1319643,16584.0,246764.0,12644.0,480000000.0,50605965.0,3425.0,246764.0,2106059.0,,-3494901.0,-1859295.0
1051627,164518000.0,298862000.0,72602000.0,70000000.0,41967000.0,42000.0,298862000.0,39075000.0,43330000.0,-44545000.0,192619000.0
49938,,,,1100000000.0,,,,,,,
903419,,3013771000.0,172962000.0,30000000.0,17125270.0,17125000.0,3013771000.0,,2683608000.0,212163000.0,330163000.0
1739942,512733000.0,5710483000.0,270708000.0,1000000000.0,156519611.0,157000.0,5710483000.0,491204000.0,2699796000.0,-228944000.0,3010687000.0
707388,48936000.0,89459000.0,3225000.0,30000000.0,4798367.0,0.0,89459000.0,42993000.0,49530000.0,-124986000.0,18429000.0
1418819,347821000.0,3360949000.0,237178000.0,300000000.0,134055756.0,134000.0,3360949000.0,113072000.0,1941510000.0,275915000.0,1419439000.0
1762303,65450000.0,69305000.0,59765000.0,200000000.0,21625058.0,3000.0,69305000.0,7873000.0,9708000.0,-210781000.0,59597000.0
1673772,115598000.0,118969000.0,24918000.0,500000000.0,24773361.0,2000.0,118969000.0,11742000.0,14790000.0,-214842000.0,104179000.0
1829889,947229.0,250947435.0,544358.0,,,58.0,250947435.0,52890.0,21616392.0,-20669868.0,-20668957.0
884650,1082622.0,1613440.0,32313.0,60000000.0,32700883.0,29061.0,1613440.0,3134249.0,4719210.0,-33898548.0,-3105770.0
849636,85087.0,85087.0,825.0,2000000000.0,71271095.0,71271.0,85087.0,8148407.0,8148407.0,-170810296.0,-8063320.0
1113148,36020000.0,39319000.0,28593000.0,200000000.0,64320244.0,64000.0,39319000.0,11047000.0,62308000.0,-766321000.0,-22989000.0
1837774,0.0,0.0,0.0,1990000000.0,619085.0,62.0,0.0,32832.0,32832.0,-17344.0,-32832.0
806592,20608798.0,30189574.0,225471.0,200000000.0,,199633.0,30189574.0,20192524.0,20192524.0,-42263997.0,10920847.0
1849867,,224688000.0,25245000.0,30000000.0,,,224688000.0,,174155000.0,50426000.0,50533000.0
1004724,,108025000.0,4200000.0,55000000.0,1688000.0,,108025000.0,,96921000.0,-113360000.0,11104000.0
1789769,246138000.0,319012000.0,241714000.0,111000000.0,20591554.0,0.0,319012000.0,13281000.0,26645000.0,-44923000.0,-39599000.0
1816114,24955000.0,24958000.0,15606000.0,10000000.0,3714085.0,,24958000.0,27612000.0,,-1654000.0,-2654000.0
1377789,156375000.0,193376000.0,43046000.0,300000000.0,5563918.0,56000.0,193376000.0,91758000.0,108813000.0,-718164000.0,84564000.0
1582554,61554845.0,70967306.0,12432000.0,500000000.0,200113431.0,20010.0,70967306.0,3567621.0,7236609.0,-107507193.0,63730697.0
1236997,,,,,,,,,,,
1822372,,,,,,,,,,,-9462.0
1308547,1724671000.0,3096854000.0,1110024000.0,,,,3096854000.0,316419000.0,525637000.0,2565670000.0,2565162000.0
353020,477254000.0,901447000.0,94848000.0,125000000.0,30640150.0,306000.0,901447000.0,224808000.0,493082000.0,327137000.0,399597000.0
1097864,3184100000.0,8668000000.0,1080700000.0,1250000000.0,570766439.0,5700000.0,8668000000.0,1674500000.0,5109900000.0,1425500000.0,3538500000.0
1789330,50326.0,197019.0,,50000000.0,23347731.0,2335.0,197019.0,85926.0,1340479.0,-4694779.0,-806585.0
1311673,,0.0,,80000000.0,5199000.0,520.0,0.0,,1068695.0,-1118495.0,-1068695.0
1096691,,,,,,,,,,,
1742056,45015000.0,68314000.0,21149000.0,,,,68314000.0,158450000.0,177519000.0,-292180000.0,-109205000.0
868822,,,,,,,,,,,
1797956,1968848.0,2192515.0,76045.0,50000000000.0,9890950.0,99.0,2192515.0,1453650.0,1453650.0,-8617397.0,738865.0
1600641,64069000.0,81342000.0,54862000.0,105767092.0,11376048.0,114000.0,81342000.0,23411000.0,26763000.0,-243858000.0,-243946000.0
1227654,756300000.0,2261500000.0,10600000.0,200000000.0,35367264.0,400000.0,2261500000.0,296700000.0,,559100000.0,378300000.0
1326380,1551200000.0,2472600000.0,508500000.0,300000000.0,65300000.0,100000.0,2472600000.0,1342700000.0,2035900000.0,474900000.0,436700000.0
1234006,,1097908000.0,11016000.0,60290000.0,35331970.0,35000.0,1097908000.0,,722585000.0,,213183000.0
1439725,86140000.0,121070000.0,62126000.0,200000000.0,26561504.0,27000.0,121070000.0,32125000.0,79904000.0,-258814000.0,41166000.0
1144519,16181000000.0,23655000000.0,352000000.0,400000000.0,139790238.0,1000000.0,23655000000.0,10985000000.0,,7236000000.0,6069000000.0
1476150,,2139820000.0,107180000.0,400000000.0,68376364.0,686000.0,2139820000.0,,551636000.0,5926000.0,1588184000.0
1604481,,,,,,,,,,,
1828588,,,,,,,,,,,80024000.0
1408278,26357000.0,63243000.0,5748000.0,100000000.0,40578523.0,406000.0,63243000.0,24531000.0,29767000.0,-112308000.0,33476000.0
1828161,65717000.0,71393000.0,32359000.0,850000000.0,66155340.0,1000.0,71393000.0,59809000.0,63942000.0,-42643000.0,7451000.0
924613,,,,,,,,,,,
1661059,287978000.0,306644000.0,32772000.0,100000000.0,27568802.0,28000.0,306644000.0,10325000.0,12923000.0,-117637000.0,293721000.0
28412,,88129000000.0,15767000000.0,325000000.0,228164824.0,1141000000.0,88129000000.0,,80079000000.0,9727000000.0,
